Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
41409	0	0	0	0	0	0
41410	0	0	0	0	0	0
41411	0	0	0	0	0	0
41412	0	0	0	0	0	0
41413	0	0	0	0	0	0
41414	0	0	0	0	0	0
41415	0	0	0	0	0	0
41416	0	0	0	0	0	0
41417	0	0	0	0	0	0
41418	0	0	0	0	0	0
41419	0	0	0	0	0	0
41420	0	0	0	0	0	0
41421	0	0	0	0	0	0
41422	0	0	0	0	0	0
41423	0	0	0	0	0	0
41425	0	0	0	0	0	0
41426	0	0	0	0	0	0
41427	0	0	0	0	0	0
41428	0	0	0	0	0	0
41429	0	0	0	0	0	0
41430	0	0	0	0	0	0
41431	0	0	0	0	0	0
41432	0	0	0	0	0	0
41433	0	0	0	0	0	0
41434	0	0	0	0	0	0
41435	0	0	0	0	0	0
41436	0	0	0	0	0	0
41437	0	0	0	0	0	0
41438	0	0	0	0	0	0
41439	0	0	0	0	0	0
41440	0	0	0	0	0	0
41441	0	0	0	0	0	0
41442	0	0	0	0	0	0
41443	0	0	0	0	0	0
41444	0	0	0	0	0	0
41445	0	0	0	0	0	0
41446	0	0	0	0	0	0
41447	0	0	0	0	0	0
41448	0	0	0	0	0	0
41449	0	0	0	0	0	0
41450	6	4	18.578	73.6834	0	585
41451	1	4	18.578	73.6834	2.42	588.1
41452	1	4	18.578	73.6834	1.31	593.8
41453	1	4	18.578	73.6834	0.06	599.2
41454	1	4	18.578	73.6834	0.08	611
41455	1	4	18.578	73.6834	0.12	610.9
41456	1	4	18.5779	73.6834	0.1	610.8
41457	1	4	18.5779	73.6834	0.02	610.7
41458	1	4	18.5779	73.6834	0.06	610.4
41459	1	4	18.5779	73.6834	0.11	610
41500	1	4	18.5779	73.6834	0.12	609.4
41501	1	4	18.5779	73.6834	0.19	609.3
41502	1	4	18.5779	73.6834	0.13	609.5
41503	1	4	18.5779	73.6834	0.05	610.2
41504	1	4	18.5779	73.6834	0.15	609.7
41505	1	4	18.5779	73.6834	0.16	609.7
41506	1	4	18.5779	73.6834	0.16	609.8
41507	1	4	18.5779	73.6834	0	609.8
41508	1	4	18.5779	73.6834	0	609.6
41509	1	4	18.5779	73.6834	0	609.6
41510	1	4	18.5779	73.6834	0	610.5
41511	1	4	18.5779	73.6834	0	611
41512	1	4	18.5779	73.6834	0	610.8
41513	1	4	18.5779	73.6834	0	610.8
41514	1	4	18.5779	73.6834	0	610.7
41515	1	4	18.5779	73.6834	0	610.7
41516	1	4	18.5779	73.6834	0	610.8
41517	1	4	18.5779	73.6834	0	610.8
41518	1	4	18.5779	73.6834	0	610.7
41519	1	4	18.5779	73.6834	0	610.7
41520	1	4	18.5779	73.6834	0	610.7
41521	1	4	18.5779	73.6834	0	610.7
41522	1	4	18.5779	73.6834	0	610
41523	1	4	18.5779	73.6834	0.64	610.2
41524	1	4	18.5779	73.6834	1.28	612.3
41525	1	4	18.578	73.6834	2.33	614.8
41526	1	4	18.578	73.6834	2.78	617.4
41527	1	4	18.578	73.6834	2.47	619.4
41528	1	4	18.578	73.6834	1.9	621
41529	1	4	18.578	73.6834	1.28	622.1
41530	1	4	18.578	73.6834	1.67	622.8
41531	1	4	18.578	73.6834	2.24	623.2
41532	1	4	18.578	73.6835	2.97	623.3
41533	1	4	18.578	73.6835	3.81	623.1
41534	1	4	18.578	73.6835	4.66	622.8
41535	1	4	18.578	73.6836	5.56	622.3
41536	1	4	18.578	73.6836	6.45	621.5
41537	1	4	18.578	73.6837	7.32	620.6
41538	1	4	18.578	73.6838	8.19	619.4
41539	1	4	18.578	73.6838	9.02	617.8
41540	1	4	18.578	73.6839	9.74	616
41541	1	4	18.578	73.6839	10.23	613.8
41542	1	4	18.578	73.684	10.65	611.6
41543	1	4	18.578	73.6841	11.02	608.6
41544	1	4	18.578	73.6841	11.58	605.7
41545	1	4	18.578	73.6842	11.85	602.8
41546	1	4	18.578	73.6843	12.06	599.8
41547	1	4	18.578	73.6843	12.14	596.9
41548	1	4	18.578	73.6844	12.21	593.9
41549	1	4	18.5781	73.6845	12.25	591.2
41550	1	4	18.5781	73.6845	12.16	589.2
41551	1	4	18.5781	73.6846	12.09	587.9
41552	1	4	18.5781	73.6846	12.01	586.5
41553	1	4	18.578	73.6847	11.79	590.4
41554	1	4	18.578	73.6848	12.22	595.7
41555	1	4	18.5779	73.6848	12.81	601.1
41556	1	4	18.5779	73.6849	14.27	606.5
41557	1	3	18.5778	73.685	14.21	610.1
41558	1	3	18.5778	73.685	14.2	615.5
41559	1	3	18.5778	73.6851	13.85	618
41600	1	3	18.5778	73.6851	13.6	620.2
41601	1	3	18.5778	73.6852	13.39	622.3
41602	0	0	0	0	13.25	0
41603	0	0	0	0	0	0
41604	0	0	0	0	0	0
41605	0	0	0	0	0	0
41606	0	0	0	0	0	0
41607	0	0	0	0	0	0
41608	0	0	0	0	0	0
41609	0	0	0	0	0	0
41610	0	0	0	0	0	0
41611	0	0	0	0	0	0
41612	0	0	0	0	0	0
41613	0	0	0	0	0	0
41614	0	0	0	0	0	0
41615	0	0	0	0	0	0
41616	0	0	0	0	0	0
41617	0	0	0	0	0	0
41618	0	0	0	0	0	0
Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
41623	0	0	0	0	0	0
41624	0	0	0	0	0	0
41625	0	0	0	0	0	0
41626	0	0	0	0	0	0
41627	0	0	0	0	0	0
41628	0	0	0	0	0	0
41629	0	0	0	0	0	0
41630	0	0	0	0	0	0
41631	0	0	0	0	0	0
41632	0	0	0	0	0	0
41633	0	0	0	0	0	0
41634	0	0	0	0	0	0
41635	0	0	0	0	0	0
41636	0	0	0	0	0	0
41637	6	4	18.578	73.6834	0	601.1
41638	1	4	18.5779	73.6834	0.02	601.6
41639	1	4	18.578	73.6834	0.02	598.1
41640	1	4	18.578	73.6834	0.01	582.1
41641	1	4	18.578	73.6834	0.03	582.2
41642	1	4	18.578	73.6834	0.12	582.8
41643	1	4	18.578	73.6834	0.23	582.9
41644	1	4	18.578	73.6834	0.1	583.5
41645	1	4	18.578	73.6834	0.1	583.7
41646	1	4	18.578	73.6834	0.11	584.5
41647	1	4	18.578	73.6834	0.29	584.9
41648	1	4	18.578	73.6834	0.22	585.5
41649	1	4	18.578	73.6834	0.17	586
41650	1	4	18.578	73.6834	0.25	586
41651	1	4	18.578	73.6834	0.2	585.9
41652	1	4	18.578	73.6834	0.26	585.6
41653	1	4	18.578	73.6834	0.29	585.7
41654	1	4	18.578	73.6834	0.17	585.9
41655	1	4	18.578	73.6834	0.32	586.7
41656	1	4	18.578	73.6834	0	587
41657	1	4	18.578	73.6834	0	587.3
41658	1	4	18.578	73.6834	0	587.6
41659	1	4	18.578	73.6834	0	587.8
41700	1	4	18.578	73.6834	0	588
41701	1	4	18.578	73.6834	0	587.8
41702	1	4	18.578	73.6834	0	587.9
41703	1	4	18.578	73.6834	0	587.9
41704	1	4	18.578	73.6834	0	587.9
41705	1	4	18.578	73.6834	0	587.9
41706	1	4	18.578	73.6834	0	587.9
41707	1	4	18.578	73.6834	0	587.9
41708	1	4	18.578	73.6834	0	587.8
41709	1	4	18.578	73.6834	0	587.7
41710	1	4	18.578	73.6834	0	587.7
41711	1	4	18.578	73.6834	0	587.6
41712	1	4	18.578	73.6834	0	587.4
41713	1	4	18.578	73.6834	0	587.1
41714	1	4	18.578	73.6834	0	587
41715	1	4	18.578	73.6834	0	587
41716	1	4	18.578	73.6834	0	587.2
41717	1	4	18.578	73.6834	0	587.5
41718	1	4	18.578	73.6834	0	587.4
41719	1	4	18.578	73.6834	0	587.4
41720	1	4	18.578	73.6834	0	587.4
41721	1	4	18.578	73.6834	0	587.5
41722	1	4	18.578	73.6834	0	587.5
41723	1	4	18.578	73.6834	0	587.8
41724	1	4	18.578	73.6834	0	587.9
41725	1	4	18.578	73.6834	0	587.9
41726	1	4	18.578	73.6834	0	587.9
41727	1	4	18.578	73.6834	0	587.8
41728	1	4	18.578	73.6834	0	587.7
41729	1	4	18.578	73.6834	0	587.6
41730	1	4	18.578	73.6834	0	587.5
41731	1	4	18.578	73.6834	0	587.2
41732	1	4	18.578	73.6834	0	587
41733	1	4	18.578	73.6834	0	586.8
41734	1	4	18.578	73.6834	0	586.7
41735	1	4	18.578	73.6834	0	586.9
41736	1	4	18.578	73.6834	0	586.9
41737	1	4	18.578	73.6834	0	586.9
41738	1	4	18.578	73.6834	0	587
41739	1	4	18.578	73.6834	0	587
41740	1	4	18.578	73.6834	0	587.1
41741	1	4	18.578	73.6834	0	587.3
41742	1	4	18.578	73.6834	0	587.2
41743	1	4	18.578	73.6834	0	587.1
41744	1	4	18.578	73.6834	0	587.1
41745	1	4	18.578	73.6834	0	587
41746	1	4	18.578	73.6834	0	587
41747	1	4	18.578	73.6834	0	586.9
41748	1	4	18.578	73.6834	0.63	587.2
41749	1	4	18.578	73.6834	0.52	588.2
41750	1	4	18.578	73.6834	1.49	588.8
41751	1	4	18.578	73.6834	1.49	589.7
41752	1	4	18.578	73.6834	1.59	590.6
41753	1	4	18.578	73.6834	0.29	592
41754	1	4	18.578	73.6834	1.25	593.9
41755	1	4	18.578	73.6834	0.85	595.9
41756	1	4	18.578	73.6833	1.66	598.4
41757	1	4	18.578	73.6833	2.23	601.5
41758	1	4	18.578	73.6833	2.95	605.8
41759	1	4	18.5779	73.6833	3.7	611
41800	1	4	18.5779	73.6833	5.15	616.7
41801	1	4	18.5778	73.6833	6.54	621.4
41802	1	4	18.5778	73.6833	8.87	627
41803	1	4	18.5778	73.6833	8.07	630.7
41804	1	4	18.5778	73.6833	5.77	634.4
41805	1	4	18.5778	73.6833	3.81	637.9
41806	1	4	18.5778	73.6833	2.21	642.8
41807	1	4	18.5778	73.6834	2.48	647
41808	1	4	18.5778	73.6834	3.69	650.2
41809	1	4	18.5778	73.6834	5.03	650.4
41810	1	4	18.5778	73.6835	7.13	651
41811	1	4	18.5778	73.6835	8.03	652
41812	1	4	18.5778	73.6835	9.48	654.7
41813	1	4	18.5778	73.6836	8.19	656.9
41814	1	4	18.5778	73.6836	8.39	658.8
41815	1	4	18.5778	73.6837	8.56	660.4
41816	1	4	18.5778	73.6837	8.75	663.1
41817	1	4	18.5778	73.6838	8.99	665.9
41818	1	4	18.5778	73.6838	9.16	668.7
41819	1	4	18.5777	73.6839	9.92	671.6
41820	1	4	18.5777	73.6839	10.46	674.6
41821	1	4	18.5777	73.684	11.33	677.8
41822	1	4	18.5776	73.684	11.7	681
41823	1	4	18.5776	73.684	11.66	684.8
41824	1	4	18.5775	73.6841	11.21	688.1
41825	1	4	18.5775	73.6842	11.33	690.8
41826	1	4	18.5775	73.6843	11.68	691
41827	1	4	18.5775	73.6844	13.48	692.9
41828	1	4	18.5775	73.6844	14.43	696.7
41829	1	4	18.5774	73.6845	13.68	699.5
41830	1	4	18.5774	73.6846	14.05	702.4
41831	1	3	18.5774	73.6846	14.73	706
41832	1	3	18.5773	73.6847	15.77	709.8
41833	1	3	18.5773	73.6848	16.73	713.8
41834	1	3	18.5772	73.6848	17.15	717.8
41835	1	3	18.5772	73.6849	17.34	722.5
41836	0	0	0	0	16.76	0
41837	0	0	0	0	0	0
41838	0	0	0	0	0	0
41839	0	0	0	0	0	0
41840	0	0	0	0	0	0
41841	0	0	0	0	0	0
41842	0	0	0	0	0	0
41843	0	0	0	0	0	0
41844	0	0	0	0	0	0
41845	0	0	0	0	0	0
41846	0	0	0	0	0	0
41847	0	0	0	0	0	0
41848	0	0	0	0	0	0
41849	0	0	0	0	0	0
41850	0	0	0	0	0	0
Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
